"hh","state","source","value","year","sname"
"hh4","41","hvetval",302591228.76,2014,"oregon"
"hh5","41","hvetval",116832425.4,2014,"oregon"
"hh1","42","hvetval",74443554.72,2014,"pennsylvania"
"hh2","42","hvetval",468238620.28,2014,"pennsylvania"
"hh3","42","hvetval",394876969.32,2014,"pennsylvania"
"hh4","42","hvetval",551355058.08,2014,"pennsylvania"
"hh5","42","hvetval",48748974.24,2014,"pennsylvania"
"hh1","44","hvetval",3392447.16,2014,"rhode island"
"hh2","44","hvetval",36779434.92,2014,"rhode island"
"hh3","44","hvetval",85985836.2,2014,"rhode island"
"hh4","44","hvetval",43527569.04,2014,"rhode island"
"hh5","44","hvetval",46259220.36,2014,"rhode island"
"hh1","45","hvetval",14420788.2,2014,"south carolina"
"hh2","45","hvetval",168024080.2,2014,"south carolina"
"hh3","45","hvetval",207053435.52,2014,"south carolina"
"hh4","45","hvetval",170563847.76,2014,"south carolina"
"hh5","45","hvetval",10986022.8,2014,"south carolina"
"hh1","46","hvetval",6724432.56,2014,"south dakota"
"hh2","46","hvetval",60602488.78,2014,"south dakota"
"hh3","46","hvetval",7125360,2014,"south dakota"
"hh4","46","hvetval",50326365.6,2014,"south dakota"
"hh5","46","hvetval",16798473.6,2014,"south dakota"
"hh1","47","hvetval",152765878.44,2014,"tennessee"
"hh2","47","hvetval",200024162.2,2014,"tennessee"
"hh3","47","hvetval",237691809.8,2014,"tennessee"
"hh4","47","hvetval",352638258.35,2014,"tennessee"
"hh5","47","hvetval",243535296.48,2014,"tennessee"
"hh1","48","hvetval",185283081.36,2014,"texas"
"hh2","48","hvetval",1219904964.36,2014,"texas"
"hh3","48","hvetval",658441463.8,2014,"texas"
"hh4","48","hvetval",1804697365.84,2014,"texas"
"hh5","48","hvetval",950545134.88,2014,"texas"
"hh1","49","hvetval",3546792,2014,"utah"
"hh2","49","hvetval",78428248.08,2014,"utah"
"hh3","49","hvetval",37264392.12,2014,"utah"
"hh4","49","hvetval",151984810.92,2014,"utah"
"hh5","49","hvetval",103332249.58,2014,"utah"
"hh1","50","hvetval",127676,2014,"vermont"
"hh2","50","hvetval",36595967.48,2014,"vermont"
"hh3","50","hvetval",2550121.92,2014,"vermont"
"hh4","50","hvetval",85823614.19,2014,"vermont"
"hh5","50","hvetval",984188.4,2014,"vermont"
"hh1","51","hvetval",97593349.32,2014,"virginia"
"hh2","51","hvetval",343410744.72,2014,"virginia"
"hh3","51","hvetval",221948704.28,2014,"virginia"
"hh4","51","hvetval",1006062181.48,2014,"virginia"
"hh5","51","hvetval",603978741.2,2014,"virginia"
"hh1","53","hvetval",19283533.59,2014,"washington"
"hh2","53","hvetval",197513422.36,2014,"washington"
"hh3","53","hvetval",382491681.96,2014,"washington"
"hh4","53","hvetval",385597057.2,2014,"washington"
"hh5","53","hvetval",47474593.76,2014,"washington"
"hh1","54","hvetval",43972330.48,2014,"west virginia"
"hh2","54","hvetval",101369383.92,2014,"west virginia"
"hh3","54","hvetval",83461496,2014,"west virginia"
"hh4","54","hvetval",141915632.64,2014,"west virginia"
"hh5","54","hvetval",34063051.2,2014,"west virginia"
"hh1","55","hvetval",23636760,2014,"wisconsin"
"hh2","55","hvetval",108225482.92,2014,"wisconsin"
"hh3","55","hvetval",368299368.8,2014,"wisconsin"
"hh4","55","hvetval",234811626.12,2014,"wisconsin"
"hh5","55","hvetval",11288766,2014,"wisconsin"
"hh1","56","hvetval",5416368,2014,"wyoming"
"hh2","56","hvetval",13805533.94,2014,"wyoming"
"hh3","56","hvetval",33968499.64,2014,"wyoming"
"hh4","56","hvetval",21435344.04,2014,"wyoming"
"hh5","56","hvetval",12492293.28,2014,"wyoming"
"hh1","0","hsurval",3302788395.46,2014,"united states"
"hh2","0","hsurval",9804224202.62,2014,"united states"
"hh3","0","hsurval",6914235703.11,2014,"united states"
"hh4","0","hsurval",11458719802.5,2014,"united states"
"hh5","0","hsurval",9426638873.76,2014,"united states"
"hh1","1","hsurval",53499092.48,2014,"alabama"
"hh2","1","hsurval",409779349.52,2014,"alabama"
"hh3","1","hsurval",121558453.6,2014,"alabama"
"hh4","1","hsurval",120747184.38,2014,"alabama"
"hh5","1","hsurval",32907600,2014,"alabama"
"hh1","2","hsurval",17403581.52,2014,"alaska"
"hh2","2","hsurval",13278902.4,2014,"alaska"
"hh3","2","hsurval",20164845.6,2014,"alaska"
"hh4","2","hsurval",4982079.2,2014,"alaska"
"hh5","2","hsurval",37559866.96,2014,"alaska"
"hh1","4","hsurval",4640565.24,2014,"arizona"
"hh2","4","hsurval",19309941,2014,"arizona"
"hh3","4","hsurval",69985710,2014,"arizona"
"hh4","4","hsurval",657816315.33,2014,"arizona"
"hh5","4","hsurval",157230240,2014,"arizona"
"hh1","5","hsurval",25385654.76,2014,"arkansas"
"hh2","5","hsurval",73095907.68,2014,"arkansas"
"hh3","5","hsurval",29103077.52,2014,"arkansas"
"hh4","5","hsurval",34223680,2014,"arkansas"
"hh5","5","hsurval",0,2014,"arkansas"
"hh1","6","hsurval",150225541.03,2014,"california"
"hh2","6","hsurval",896297535.24,2014,"california"
"hh3","6","hsurval",974578046.06,2014,"california"
"hh4","6","hsurval",837446829.22,2014,"california"
"hh5","6","hsurval",1939383205.59,2014,"california"
"hh1","8","hsurval",52463463.36,2014,"colorado"
"hh2","8","hsurval",98118192.48,2014,"colorado"
"hh3","8","hsurval",110897688.64,2014,"colorado"
"hh4","8","hsurval",125120997.36,2014,"colorado"
"hh5","8","hsurval",94354138.4,2014,"colorado"
"hh1","9","hsurval",6460506,2014,"connecticut"
"hh2","9","hsurval",111690962.16,2014,"connecticut"
"hh3","9","hsurval",90475221.01,2014,"connecticut"
"hh4","9","hsurval",51676960.2,2014,"connecticut"
"hh5","9","hsurval",186981780,2014,"connecticut"
"hh1","10","hsurval",15596456.92,2014,"delaware"
"hh2","10","hsurval",23592099.04,2014,"delaware"
"hh3","10","hsurval",410278.68,2014,"delaware"
"hh4","10","hsurval",4272360.37,2014,"delaware"
"hh5","10","hsurval",75983285.76,2014,"delaware"
"hh1","11","hsurval",7387228.8,2014,"district of columbia"
"hh2","11","hsurval",24521570.52,2014,"district of columbia"
"hh3","11","hsurval",14534275.5,2014,"district of columbia"
"hh4","11","hsurval",31771196.37,2014,"district of columbia"
"hh5","11","hsurval",44629210.2,2014,"district of columbia"
"hh1","12","hsurval",248442232.78,2014,"florida"
"hh2","12","hsurval",979253866.58,2014,"florida"
"hh3","12","hsurval",646831867.66,2014,"florida"
"hh4","12","hsurval",387990269.36,2014,"florida"
"hh5","12","hsurval",888348635.94,2014,"florida"
"hh1","13","hsurval",81691683.12,2014,"georgia"
"hh2","13","hsurval",70163258.84,2014,"georgia"
"hh3","13","hsurval",146960646,2014,"georgia"
"hh4","13","hsurval",118930635.8,2014,"georgia"
"hh5","13","hsurval",0,2014,"georgia"
"hh1","15","hsurval",4081620,2014,"hawaii"
"hh2","15","hsurval",39357292.36,2014,"hawaii"
"hh3","15","hsurval",16140652.56,2014,"hawaii"
"hh4","15","hsurval",33990795.24,2014,"hawaii"
"hh5","15","hsurval",113202794.56,2014,"hawaii"
"hh1","16","hsurval",11971595.52,2014,"idaho"
"hh2","16","hsurval",44952671.12,2014,"idaho"
"hh3","16","hsurval",24776189.28,2014,"idaho"
"hh4","16","hsurval",29346689.04,2014,"idaho"
"hh5","16","hsurval",16792800,2014,"idaho"
"hh1","17","hsurval",162496768.61,2014,"illinois"
"hh2","17","hsurval",358482716.91,2014,"illinois"
"hh3","17","hsurval",196044299.46,2014,"illinois"
"hh4","17","hsurval",344336252.98,2014,"illinois"
"hh5","17","hsurval",62044220,2014,"illinois"
"hh1","18","hsurval",83982178.2,2014,"indiana"
"hh2","18","hsurval",91508509.68,2014,"indiana"
"hh3","18","hsurval",30695348.4,2014,"indiana"
"hh4","18","hsurval",358022152.26,2014,"indiana"
"hh5","18","hsurval",70791866.96,2014,"indiana"
"hh1","19","hsurval",20263647.84,2014,"iowa"
"hh2","19","hsurval",50008855,2014,"iowa"
"hh3","19","hsurval",6843641.04,2014,"iowa"
"hh4","19","hsurval",54231945.6,2014,"iowa"
"hh5","19","hsurval",28034760,2014,"iowa"
"hh1","20","hsurval",0,2014,"kansas"
"hh2","20","hsurval",24296727,2014,"kansas"
"hh3","20","hsurval",163180402.36,2014,"kansas"
"hh4","20","hsurval",126731260,2014,"kansas"
"hh5","20","hsurval",228954984.57,2014,"kansas"
"hh1","21","hsurval",161619050.28,2014,"kentucky"
"hh2","21","hsurval",167088769.92,2014,"kentucky"
"hh3","21","hsurval",15081120,2014,"kentucky"
"hh4","21","hsurval",35702400,2014,"kentucky"
"hh5","21","hsurval",275610408,2014,"kentucky"
"hh1","22","hsurval",67469044.16,2014,"louisiana"
"hh2","22","hsurval",50039974.7,2014,"louisiana"
"hh3","22","hsurval",56227497.84,2014,"louisiana"
"hh4","22","hsurval",268845816,2014,"louisiana"
"hh5","22","hsurval",23007258,2014,"louisiana"
"hh1","23","hsurval",33285131.52,2014,"maine"
"hh2","23","hsurval",42596255.9,2014,"maine"
"hh3","23","hsurval",17234360.96,2014,"maine"
"hh4","23","hsurval",90002818.64,2014,"maine"
"hh5","23","hsurval",0,2014,"maine"
"hh1","24","hsurval",67271676.48,2014,"maryland"
"hh2","24","hsurval",93679311.08,2014,"maryland"
"hh3","24","hsurval",105147352.6,2014,"maryland"
"hh4","24","hsurval",189959860.6,2014,"maryland"
"hh5","24","hsurval",292842359.12,2014,"maryland"
"hh1","25","hsurval",106938100.84,2014,"massachusetts"
"hh2","25","hsurval",167996099.32,2014,"massachusetts"
"hh3","25","hsurval",191284380,2014,"massachusetts"
"hh4","25","hsurval",302427161.55,2014,"massachusetts"
"hh5","25","hsurval",129852870,2014,"massachusetts"
"hh1","26","hsurval",207348126.7,2014,"michigan"
"hh2","26","hsurval",493056709.68,2014,"michigan"
"hh3","26","hsurval",445770074.48,2014,"michigan"
"hh4","26","hsurval",510932548.14,2014,"michigan"
"hh5","26","hsurval",376821805,2014,"michigan"
"hh1","27","hsurval",42475479,2014,"minnesota"
"hh2","27","hsurval",128829453.36,2014,"minnesota"
"hh3","27","hsurval",30239396.17,2014,"minnesota"
"hh4","27","hsurval",323219764.53,2014,"minnesota"
"hh5","27","hsurval",217916376.2,2014,"minnesota"
"hh1","28","hsurval",14923281.38,2014,"mississippi"
"hh2","28","hsurval",37036248,2014,"mississippi"
"hh3","28","hsurval",49938820.48,2014,"mississippi"
"hh4","28","hsurval",37051140,2014,"mississippi"
"hh5","28","hsurval",20974896,2014,"mississippi"
"hh1","29","hsurval",23044482.4,2014,"missouri"
"hh2","29","hsurval",114756289.8,2014,"missouri"
"hh3","29","hsurval",212720097.2,2014,"missouri"
"hh4","29","hsurval",167315790,2014,"missouri"
"hh5","29","hsurval",161711515.2,2014,"missouri"
"hh1","30","hsurval",11020823.18,2014,"montana"
"hh2","30","hsurval",18207376.86,2014,"montana"
"hh3","30","hsurval",56989476,2014,"montana"
"hh4","30","hsurval",50900798.68,2014,"montana"
"hh5","30","hsurval",36585703.41,2014,"montana"
"hh1","31","hsurval",4733665.2,2014,"nebraska"
"hh2","31","hsurval",57950796.8,2014,"nebraska"
"hh3","31","hsurval",32094654.96,2014,"nebraska"
"hh4","31","hsurval",66418582.2,2014,"nebraska"
"hh5","31","hsurval",83564764,2014,"nebraska"
"hh1","32","hsurval",18440855.52,2014,"nevada"
"hh2","32","hsurval",105192424.08,2014,"nevada"
"hh3","32","hsurval",146303335.68,2014,"nevada"
"hh4","32","hsurval",188717263.72,2014,"nevada"
"hh5","32","hsurval",119791816,2014,"nevada"
"hh1","33","hsurval",10313326.8,2014,"new hampshire"
"hh2","33","hsurval",35957582.72,2014,"new hampshire"
"hh3","33","hsurval",26993159.6,2014,"new hampshire"
"hh4","33","hsurval",178613138.8,2014,"new hampshire"
"hh5","33","hsurval",64555317.6,2014,"new hampshire"
"hh1","34","hsurval",92785133.38,2014,"new jersey"
"hh2","34","hsurval",493533237.52,2014,"new jersey"
"hh3","34","hsurval",250204944.6,2014,"new jersey"
"hh4","34","hsurval",123547684.49,2014,"new jersey"
"hh5","34","hsurval",39362976,2014,"new jersey"
"hh1","35","hsurval",20992141.4,2014,"new mexico"
"hh2","35","hsurval",149455485,2014,"new mexico"
"hh3","35","hsurval",77813358,2014,"new mexico"
"hh4","35","hsurval",308651788.82,2014,"new mexico"
"hh5","35","hsurval",28061565.4,2014,"new mexico"
"hh1","36","hsurval",170986062.21,2014,"new york"
"hh2","36","hsurval",731952801.63,2014,"new york"
"hh3","36","hsurval",286712036.64,2014,"new york"
"hh4","36","hsurval",1042570503.12,2014,"new york"
"hh5","36","hsurval",266375441.2,2014,"new york"
"hh1","37","hsurval",126432921.42,2014,"north carolina"
"hh2","37","hsurval",270372349.8,2014,"north carolina"
"hh3","37","hsurval",120505027.2,2014,"north carolina"
"hh4","37","hsurval",248146451.4,2014,"north carolina"
"hh5","37","hsurval",440349478.15,2014,"north carolina"
"hh1","38","hsurval",2760338.16,2014,"north dakota"
"hh2","38","hsurval",11206798.48,2014,"north dakota"
"hh3","38","hsurval",28119205.2,2014,"north dakota"
"hh4","38","hsurval",12747929.92,2014,"north dakota"
"hh5","38","hsurval",117700239.66,2014,"north dakota"
"hh1","39","hsurval",294688966.96,2014,"ohio"
"hh2","39","hsurval",505960616.86,2014,"ohio"
"hh3","39","hsurval",270076986.96,2014,"ohio"
"hh4","39","hsurval",217057926,2014,"ohio"
"hh5","39","hsurval",433343077.19,2014,"ohio"
"hh1","40","hsurval",75597605.04,2014,"oklahoma"
"hh2","40","hsurval",262806672.95,2014,"oklahoma"
"hh3","40","hsurval",143153931.4,2014,"oklahoma"
"hh4","40","hsurval",154765544,2014,"oklahoma"
"hh5","40","hsurval",27195120,2014,"oklahoma"
"hh1","41","hsurval",15466518,2014,"oregon"
"hh2","41","hsurval",231229254.96,2014,"oregon"
"hh3","41","hsurval",0,2014,"oregon"
"hh4","41","hsurval",256554709.44,2014,"oregon"
"hh5","41","hsurval",145147948,2014,"oregon"
"hh1","42","hsurval",165687898.98,2014,"pennsylvania"
"hh2","42","hsurval",952201590.44,2014,"pennsylvania"
"hh3","42","hsurval",283313253.48,2014,"pennsylvania"
"hh4","42","hsurval",852870129.8,2014,"pennsylvania"
"hh5","42","hsurval",713166017.58,2014,"pennsylvania"
"hh1","44","hsurval",19191443.52,2014,"rhode island"
"hh2","44","hsurval",51825421.68,2014,"rhode island"
"hh3","44","hsurval",27713632.92,2014,"rhode island"
"hh4","44","hsurval",68379073.84,2014,"rhode island"
"hh5","44","hsurval",3549139.2,2014,"rhode island"
"hh1","45","hsurval",102497029.8,2014,"south carolina"
"hh2","45","hsurval",114887701.44,2014,"south carolina"
"hh3","45","hsurval",167796435.16,2014,"south carolina"
"hh4","45","hsurval",187732595.12,2014,"south carolina"
"hh5","45","hsurval",150098499,2014,"south carolina"
"hh1","46","hsurval",3143132.25,2014,"south dakota"
"hh2","46","hsurval",21787223.94,2014,"south dakota"
"hh3","46","hsurval",2898240,2014,"south dakota"
"hh4","46","hsurval",18181842.72,2014,"south dakota"
"hh5","46","hsurval",213907.5,2014,"south dakota"
"hh1","47","hsurval",115363630.64,2014,"tennessee"
"hh2","47","hsurval",129390622,2014,"tennessee"
"hh3","47","hsurval",6081120,2014,"tennessee"
"hh4","47","hsurval",166054611.12,2014,"tennessee"
"hh5","47","hsurval",116555792,2014,"tennessee"
"hh1","48","hsurval",174258233.66,2014,"texas"
"hh2","48","hsurval",347952921.99,2014,"texas"
"hh3","48","hsurval",610432204.72,2014,"texas"
"hh4","48","hsurval",482072838.97,2014,"texas"
"hh5","48","hsurval",801079571.89,2014,"texas"
"hh1","49","hsurval",0,2014,"utah"
"hh2","49","hsurval",2990448.4,2014,"utah"
"hh3","49","hsurval",35173968,2014,"utah"
"hh4","49","hsurval",305468160.92,2014,"utah"
"hh5","49","hsurval",6572370,2014,"utah"
"hh1","50","hsurval",9670872.6,2014,"vermont"
"hh2","50","hsurval",15397706.04,2014,"vermont"
"hh3","50","hsurval",26512066,2014,"vermont"
"hh4","50","hsurval",53257080.58,2014,"vermont"
"hh5","50","hsurval",39718608,2014,"vermont"
"hh1","51","hsurval",68172381.36,2014,"virginia"
"hh2","51","hsurval",247338716.06,2014,"virginia"
"hh3","51","hsurval",258392995.45,2014,"virginia"
"hh4","51","hsurval",697084764.39,2014,"virginia"
"hh5","51","hsurval",277784342.32,2014,"virginia"
"hh1","53","hsurval",68983416.26,2014,"washington"
"hh2","53","hsurval",179808851.08,2014,"washington"
"hh3","53","hsurval",136722762,2014,"washington"
"hh4","53","hsurval",222520585.8,2014,"washington"
"hh5","53","hsurval",39354573.2,2014,"washington"
"hh1","54","hsurval",28527533.04,2014,"west virginia"
"hh2","54","hsurval",18213817.84,2014,"west virginia"
"hh3","54","hsurval",57306872.76,2014,"west virginia"
"hh4","54","hsurval",38809579.29,2014,"west virginia"
"hh5","54","hsurval",0,2014,"west virginia"
"hh1","55","hsurval",31279975.7,2014,"wisconsin"
"hh2","55","hsurval",213975806.76,2014,"wisconsin"
"hh3","55","hsurval",39713459.92,2014,"wisconsin"
"hh4","55","hsurval",245342362.49,2014,"wisconsin"
"hh5","55","hsurval",0,2014,"wisconsin"
"hh1","56","hsurval",1428301.44,2014,"wyoming"
"hh2","56","hsurval",11840508,2014,"wyoming"
"hh3","56","hsurval",36388833.36,2014,"wyoming"
"hh4","56","hsurval",25158954.7,2014,"wyoming"
"hh5","56","hsurval",575730,2014,"wyoming"
"hh1","0","hdisval",3951098652.53,2014,"united states"
"hh2","0","hdisval",7907808037.04,2014,"united states"
"hh3","0","hdisval",6710132028.34,2014,"united states"
"hh4","0","hdisval",14128507696.46,2014,"united states"
"hh5","0","hdisval",5762757362.61,2014,"united states"
"hh1","1","hdisval",115456757.96,2014,"alabama"
"hh2","1","hdisval",140028052.24,2014,"alabama"
"hh3","1","hdisval",52449555,2014,"alabama"
"hh4","1","hdisval",129009886.15,2014,"alabama"
"hh5","1","hdisval",158064820,2014,"alabama"
"hh1","2","hdisval",9209085.68,2014,"alaska"
"hh2","2","hdisval",0,2014,"alaska"
"hh3","2","hdisval",30531243.28,2014,"alaska"
"hh4","2","hdisval",8488795.52,2014,"alaska"
"hh5","2","hdisval",59363041.87,2014,"alaska"
"hh1","4","hdisval",98790335.88,2014,"arizona"
"hh2","4","hdisval",150717718.6,2014,"arizona"
"hh3","4","hdisval",257630339.52,2014,"arizona"
"hh4","4","hdisval",397719481,2014,"arizona"
"hh5","4","hdisval",157669680,2014,"arizona"
"hh1","5","hdisval",53725290.04,2014,"arkansas"
"hh2","5","hdisval",122842879.32,2014,"arkansas"
"hh3","5","hdisval",84700242.52,2014,"arkansas"
"hh4","5","hdisval",207839697.26,2014,"arkansas"
"hh5","5","hdisval",32915160,2014,"arkansas"
"hh1","6","hdisval",213590063.22,2014,"california"
"hh2","6","hdisval",866907809.33,2014,"california"
"hh3","6","hdisval",655637778.99,2014,"california"
"hh4","6","hdisval",2281652337.98,2014,"california"
"hh5","6","hdisval",1023063353.25,2014,"california"
"hh1","8","hdisval",78492286.79,2014,"colorado"
"hh2","8","hdisval",122271933.36,2014,"colorado"
"hh3","8","hdisval",187637011.84,2014,"colorado"
"hh4","8","hdisval",453607698.13,2014,"colorado"
"hh5","8","hdisval",85778205.6,2014,"colorado"
"hh1","9","hdisval",22823346.69,2014,"connecticut"
"hh2","9","hdisval",134383590.48,2014,"connecticut"
"hh3","9","hdisval",47948942.04,2014,"connecticut"
"hh4","9","hdisval",181888020.46,2014,"connecticut"
"hh5","9","hdisval",214194489.44,2014,"connecticut"
"hh1","10","hdisval",2458241.24,2014,"delaware"
"hh2","10","hdisval",31438864.88,2014,"delaware"
"hh3","10","hdisval",14093652,2014,"delaware"
"hh4","10","hdisval",75344071.66,2014,"delaware"
"hh5","10","hdisval",26310288,2014,"delaware"
"hh1","11","hdisval",9086009.76,2014,"district of columbia"
"hh2","11","hdisval",11550107.52,2014,"district of columbia"
"hh3","11","hdisval",12891619.2,2014,"district of columbia"
"hh4","11","hdisval",3751491,2014,"district of columbia"
"hh5","11","hdisval",23578364,2014,"district of columbia"
"hh1","12","hdisval",147155454.12,2014,"florida"
"hh2","12","hdisval",452578358.12,2014,"florida"
"hh3","12","hdisval",697876977.52,2014,"florida"
"hh4","12","hdisval",655428712.4,2014,"florida"
"hh5","12","hdisval",21380111.2,2014,"florida"
"hh1","13","hdisval",66452951.04,2014,"georgia"
"hh2","13","hdisval",187581773.22,2014,"georgia"
"hh3","13","hdisval",237097153.6,2014,"georgia"
"hh4","13","hdisval",260215004.48,2014,"georgia"
"hh5","13","hdisval",150962089.37,2014,"georgia"
"hh1","15","hdisval",8896756.08,2014,"hawaii"
"hh2","15","hdisval",9310318.36,2014,"hawaii"
"hh3","15","hdisval",10756824,2014,"hawaii"
"hh4","15","hdisval",31817387.5,2014,"hawaii"
"hh5","15","hdisval",13934916,2014,"hawaii"
"hh1","16","hdisval",28461929.62,2014,"idaho"
"hh2","16","hdisval",24560600.86,2014,"idaho"
"hh3","16","hdisval",17895859.2,2014,"idaho"
"hh4","16","hdisval",186982446.14,2014,"idaho"
"hh5","16","hdisval",11105372.4,2014,"idaho"
"hh1","17","hdisval",87625646.76,2014,"illinois"
"hh2","17","hdisval",250481517.84,2014,"illinois"
"hh3","17","hdisval",168537234.8,2014,"illinois"
"hh4","17","hdisval",219653145.68,2014,"illinois"
"hh5","17","hdisval",37007555.4,2014,"illinois"
"hh1","18","hdisval",84999607.68,2014,"indiana"
"hh2","18","hdisval",103166200.52,2014,"indiana"
