"hh","state","n","year","sname"
"hh5","32",33,2013,"nevada"
"hh5","33",72,2013,"new hampshire"
"hh5","34",84,2013,"new jersey"
"hh5","35",12,2013,"new mexico"
"hh5","36",137,2013,"new york"
"hh5","37",42,2013,"north carolina"
"hh5","38",31,2013,"north dakota"
"hh5","39",56,2013,"ohio"
"hh5","40",20,2013,"oklahoma"
"hh5","41",28,2013,"oregon"
"hh5","42",71,2013,"pennsylvania"
"hh5","44",48,2013,"rhode island"
"hh5","45",18,2013,"south carolina"
"hh5","46",29,2013,"south dakota"
"hh5","47",22,2013,"tennessee"
"hh5","48",108,2013,"texas"
"hh5","49",26,2013,"utah"
"hh5","50",33,2013,"vermont"
"hh5","51",76,2013,"virginia"
"hh5","53",73,2013,"washington"
"hh5","54",20,2013,"west virginia"
"hh5","55",40,2013,"wisconsin"
"hh5","56",36,2013,"wyoming"
"hh1","0",17163,2014,"united states"
"hh2","0",16843,2014,"united states"
"hh3","0",12422,2014,"united states"
"hh4","0",19260,2014,"united states"
"hh5","0",8569,2014,"united states"
"hh1","1",379,2014,"alabama"
"hh1","2",159,2014,"alaska"
"hh1","4",308,2014,"arizona"
"hh1","5",329,2014,"arkansas"
"hh1","6",1503,2014,"california"
"hh1","8",222,2014,"colorado"
"hh1","9",189,2014,"connecticut"
"hh1","10",203,2014,"delaware"
"hh1","11",353,2014,"district of columbia"
"hh1","12",925,2014,"florida"
"hh1","13",469,2014,"georgia"
"hh1","15",208,2014,"hawaii"
"hh1","16",171,2014,"idaho"
"hh1","17",494,2014,"illinois"
"hh1","18",267,2014,"indiana"
"hh1","19",187,2014,"iowa"
"hh1","20",194,2014,"kansas"
"hh1","21",258,2014,"kentucky"
"hh1","22",508,2014,"louisiana"
"hh1","23",190,2014,"maine"
"hh1","24",206,2014,"maryland"
"hh1","25",296,2014,"massachusetts"
"hh1","26",359,2014,"michigan"
"hh1","27",178,2014,"minnesota"
"hh1","28",486,2014,"mississippi"
"hh1","29",221,2014,"missouri"
"hh1","30",234,2014,"montana"
"hh1","31",193,2014,"nebraska"
"hh1","32",268,2014,"nevada"
"hh1","33",165,2014,"new hampshire"
"hh1","34",264,2014,"new jersey"
"hh1","35",358,2014,"new mexico"
"hh1","36",789,2014,"new york"
"hh1","37",437,2014,"north carolina"
"hh1","38",170,2014,"north dakota"
"hh1","39",462,2014,"ohio"
"hh1","40",283,2014,"oklahoma"
"hh1","41",228,2014,"oregon"
"hh1","42",444,2014,"pennsylvania"
"hh1","44",183,2014,"rhode island"
"hh1","45",316,2014,"south carolina"
"hh1","46",168,2014,"south dakota"
"hh1","47",345,2014,"tennessee"
"hh1","48",1026,2014,"texas"
"hh1","49",142,2014,"utah"
"hh1","50",163,2014,"vermont"
"hh1","51",235,2014,"virginia"
"hh1","53",229,2014,"washington"
"hh1","54",382,2014,"west virginia"
"hh1","55",240,2014,"wisconsin"
"hh1","56",177,2014,"wyoming"
"hh2","1",327,2014,"alabama"
"hh2","2",141,2014,"alaska"
"hh2","4",270,2014,"arizona"
"hh2","5",291,2014,"arkansas"
"hh2","6",1454,2014,"california"
"hh2","8",246,2014,"colorado"
"hh2","9",219,2014,"connecticut"
"hh2","10",241,2014,"delaware"
"hh2","11",222,2014,"district of columbia"
"hh2","12",867,2014,"florida"
"hh2","13",425,2014,"georgia"
"hh2","15",204,2014,"hawaii"
"hh2","16",262,2014,"idaho"
"hh2","17",500,2014,"illinois"
"hh2","18",309,2014,"indiana"
"hh2","19",221,2014,"iowa"
"hh2","20",234,2014,"kansas"
"hh2","21",233,2014,"kentucky"
"hh2","22",347,2014,"louisiana"
"hh2","23",179,2014,"maine"
"hh2","24",199,2014,"maryland"
"hh2","25",211,2014,"massachusetts"
"hh2","26",371,2014,"michigan"
"hh2","27",232,2014,"minnesota"
"hh2","28",322,2014,"mississippi"
"hh2","29",230,2014,"missouri"
"hh2","30",285,2014,"montana"
"hh2","31",218,2014,"nebraska"
"hh2","32",292,2014,"nevada"
"hh2","33",188,2014,"new hampshire"
"hh2","34",279,2014,"new jersey"
"hh2","35",299,2014,"new mexico"
"hh2","36",658,2014,"new york"
"hh2","37",403,2014,"north carolina"
"hh2","38",213,2014,"north dakota"
"hh2","39",455,2014,"ohio"
"hh2","40",278,2014,"oklahoma"
"hh2","41",225,2014,"oregon"
"hh2","42",487,2014,"pennsylvania"
"hh2","44",193,2014,"rhode island"
"hh2","45",309,2014,"south carolina"
"hh2","46",180,2014,"south dakota"
"hh2","47",309,2014,"tennessee"
"hh2","48",1042,2014,"texas"
"hh2","49",195,2014,"utah"
"hh2","50",202,2014,"vermont"
"hh2","51",319,2014,"virginia"
"hh2","53",287,2014,"washington"
"hh2","54",313,2014,"west virginia"
"hh2","55",238,2014,"wisconsin"
"hh2","56",219,2014,"wyoming"
"hh3","1",184,2014,"alabama"
"hh3","2",135,2014,"alaska"
"hh3","4",213,2014,"arizona"
"hh3","5",204,2014,"arkansas"
"hh3","6",1107,2014,"california"
"hh3","8",210,2014,"colorado"
"hh3","9",169,2014,"connecticut"
"hh3","10",190,2014,"delaware"
"hh3","11",146,2014,"district of columbia"
"hh3","12",553,2014,"florida"
"hh3","13",299,2014,"georgia"
"hh3","15",187,2014,"hawaii"
"hh3","16",172,2014,"idaho"
"hh3","17",377,2014,"illinois"
"hh3","18",196,2014,"indiana"
"hh3","19",160,2014,"iowa"
"hh3","20",163,2014,"kansas"
"hh3","21",150,2014,"kentucky"
"hh3","22",214,2014,"louisiana"
"hh3","23",156,2014,"maine"
"hh3","24",189,2014,"maryland"
"hh3","25",179,2014,"massachusetts"
"hh3","26",281,2014,"michigan"
"hh3","27",196,2014,"minnesota"
"hh3","28",194,2014,"mississippi"
"hh3","29",181,2014,"missouri"
"hh3","30",227,2014,"montana"
"hh3","31",157,2014,"nebraska"
"hh3","32",217,2014,"nevada"
"hh3","33",163,2014,"new hampshire"
"hh3","34",223,2014,"new jersey"
"hh3","35",221,2014,"new mexico"
"hh3","36",443,2014,"new york"
"hh3","37",258,2014,"north carolina"
"hh3","38",171,2014,"north dakota"
"hh3","39",329,2014,"ohio"
"hh3","40",203,2014,"oklahoma"
"hh3","41",183,2014,"oregon"
"hh3","42",338,2014,"pennsylvania"
"hh3","44",134,2014,"rhode island"
"hh3","45",207,2014,"south carolina"
"hh3","46",141,2014,"south dakota"
"hh3","47",208,2014,"tennessee"
"hh3","48",800,2014,"texas"
"hh3","49",181,2014,"utah"
"hh3","50",175,2014,"vermont"
"hh3","51",220,2014,"virginia"
"hh3","53",225,2014,"washington"
"hh3","54",186,2014,"west virginia"
"hh3","55",241,2014,"wisconsin"
"hh3","56",166,2014,"wyoming"
"hh4","1",284,2014,"alabama"
"hh4","2",268,2014,"alaska"
"hh4","4",277,2014,"arizona"
"hh4","5",241,2014,"arkansas"
"hh4","6",1825,2014,"california"
"hh4","8",337,2014,"colorado"
"hh4","9",343,2014,"connecticut"
"hh4","10",280,2014,"delaware"
"hh4","11",346,2014,"district of columbia"
"hh4","12",707,2014,"florida"
"hh4","13",405,2014,"georgia"
"hh4","15",406,2014,"hawaii"
"hh4","16",258,2014,"idaho"
"hh4","17",553,2014,"illinois"
"hh4","18",271,2014,"indiana"
"hh4","19",301,2014,"iowa"
"hh4","20",247,2014,"kansas"
"hh4","21",202,2014,"kentucky"
"hh4","22",341,2014,"louisiana"
"hh4","23",232,2014,"maine"
"hh4","24",389,2014,"maryland"
"hh4","25",323,2014,"massachusetts"
"hh4","26",414,2014,"michigan"
"hh4","27",359,2014,"minnesota"
"hh4","28",213,2014,"mississippi"
"hh4","29",285,2014,"missouri"
"hh4","30",267,2014,"montana"
"hh4","31",271,2014,"nebraska"
"hh4","32",232,2014,"nevada"
"hh4","33",363,2014,"new hampshire"
"hh4","34",396,2014,"new jersey"
"hh4","35",310,2014,"new mexico"
"hh4","36",774,2014,"new york"
"hh4","37",380,2014,"north carolina"
"hh4","38",320,2014,"north dakota"
"hh4","39",455,2014,"ohio"
"hh4","40",255,2014,"oklahoma"
"hh4","41",303,2014,"oregon"
"hh4","42",568,2014,"pennsylvania"
"hh4","44",223,2014,"rhode island"
"hh4","45",220,2014,"south carolina"
"hh4","46",239,2014,"south dakota"
"hh4","47",267,2014,"tennessee"
"hh4","48",1077,2014,"texas"
"hh4","49",279,2014,"utah"
"hh4","50",283,2014,"vermont"
"hh4","51",436,2014,"virginia"
"hh4","53",345,2014,"washington"
"hh4","54",248,2014,"west virginia"
"hh4","55",348,2014,"wisconsin"
"hh4","56",294,2014,"wyoming"
"hh5","1",88,2014,"alabama"
"hh5","2",131,2014,"alaska"
"hh5","4",84,2014,"arizona"
"hh5","5",56,2014,"arkansas"
"hh5","6",984,2014,"california"
"hh5","8",165,2014,"colorado"
"hh5","9",212,2014,"connecticut"
"hh5","10",119,2014,"delaware"
"hh5","11",301,2014,"district of columbia"
"hh5","12",285,2014,"florida"
"hh5","13",158,2014,"georgia"
"hh5","15",171,2014,"hawaii"
"hh5","16",74,2014,"idaho"
"hh5","17",276,2014,"illinois"
"hh5","18",98,2014,"indiana"
"hh5","19",106,2014,"iowa"
"hh5","20",91,2014,"kansas"
"hh5","21",70,2014,"kentucky"
"hh5","22",105,2014,"louisiana"
"hh5","23",65,2014,"maine"
"hh5","24",260,2014,"maryland"
"hh5","25",239,2014,"massachusetts"
"hh5","26",141,2014,"michigan"
"hh5","27",207,2014,"minnesota"
"hh5","28",58,2014,"mississippi"
"hh5","29",117,2014,"missouri"
"hh5","30",104,2014,"montana"
"hh5","31",98,2014,"nebraska"
"hh5","32",87,2014,"nevada"
"hh5","33",179,2014,"new hampshire"
"hh5","34",260,2014,"new jersey"
"hh5","35",84,2014,"new mexico"
"hh5","36",433,2014,"new york"
"hh5","37",172,2014,"north carolina"
"hh5","38",111,2014,"north dakota"
"hh5","39",169,2014,"ohio"
"hh5","40",89,2014,"oklahoma"
"hh5","41",116,2014,"oregon"
"hh5","42",254,2014,"pennsylvania"
"hh5","44",132,2014,"rhode island"
"hh5","45",94,2014,"south carolina"
"hh5","46",80,2014,"south dakota"
"hh5","47",94,2014,"tennessee"
"hh5","48",451,2014,"texas"
"hh5","49",97,2014,"utah"
"hh5","50",104,2014,"vermont"
"hh5","51",250,2014,"virginia"
"hh5","53",169,2014,"washington"
"hh5","54",77,2014,"west virginia"
"hh5","55",114,2014,"wisconsin"
"hh5","56",90,2014,"wyoming"
"hh1","0",15402,2015,"united states"
"hh2","0",15587,2015,"united states"
"hh3","0",11509,2015,"united states"
"hh4","0",18471,2015,"united states"
"hh5","0",8515,2015,"united states"
"hh1","1",406,2015,"alabama"
"hh1","2",110,2015,"alaska"
"hh1","4",268,2015,"arizona"
"hh1","5",353,2015,"arkansas"
"hh1","6",1270,2015,"california"
"hh1","8",140,2015,"colorado"
"hh1","9",117,2015,"connecticut"
"hh1","10",155,2015,"delaware"
"hh1","11",354,2015,"district of columbia"
"hh1","12",903,2015,"florida"
"hh1","13",431,2015,"georgia"
"hh1","15",191,2015,"hawaii"
"hh1","16",200,2015,"idaho"
"hh1","17",379,2015,"illinois"
"hh1","18",250,2015,"indiana"
"hh1","19",123,2015,"iowa"
"hh1","20",171,2015,"kansas"
"hh1","21",243,2015,"kentucky"
"hh1","22",503,2015,"louisiana"
"hh1","23",134,2015,"maine"
"hh1","24",131,2015,"maryland"
"hh1","25",277,2015,"massachusetts"
"hh1","26",328,2015,"michigan"
"hh1","27",146,2015,"minnesota"
"hh1","28",446,2015,"mississippi"
"hh1","29",179,2015,"missouri"
"hh1","30",299,2015,"montana"
"hh1","31",153,2015,"nebraska"
"hh1","32",175,2015,"nevada"
"hh1","33",111,2015,"new hampshire"
"hh1","34",255,2015,"new jersey"
"hh1","35",417,2015,"new mexico"
"hh1","36",694,2015,"new york"
"hh1","37",375,2015,"north carolina"
"hh1","38",181,2015,"north dakota"
"hh1","39",381,2015,"ohio"
"hh1","40",281,2015,"oklahoma"
"hh1","41",187,2015,"oregon"
"hh1","42",395,2015,"pennsylvania"
"hh1","44",130,2015,"rhode island"
"hh1","45",328,2015,"south carolina"
"hh1","46",151,2015,"south dakota"
"hh1","47",325,2015,"tennessee"
"hh1","48",922,2015,"texas"
"hh1","49",127,2015,"utah"
"hh1","50",155,2015,"vermont"
"hh1","51",255,2015,"virginia"
"hh1","53",181,2015,"washington"
"hh1","54",380,2015,"west virginia"
"hh1","55",178,2015,"wisconsin"
"hh1","56",158,2015,"wyoming"
"hh2","1",354,2015,"alabama"
"hh2","2",139,2015,"alaska"
"hh2","4",292,2015,"arizona"
"hh2","5",349,2015,"arkansas"
"hh2","6",1304,2015,"california"
"hh2","8",190,2015,"colorado"
"hh2","9",130,2015,"connecticut"
"hh2","10",171,2015,"delaware"
"hh2","11",251,2015,"district of columbia"
"hh2","12",768,2015,"florida"
"hh2","13",361,2015,"georgia"
"hh2","15",194,2015,"hawaii"
"hh2","16",274,2015,"idaho"
"hh2","17",450,2015,"illinois"
"hh2","18",281,2015,"indiana"
"hh2","19",177,2015,"iowa"
"hh2","20",193,2015,"kansas"
"hh2","21",203,2015,"kentucky"
"hh2","22",389,2015,"louisiana"
"hh2","23",124,2015,"maine"
"hh2","24",154,2015,"maryland"
"hh2","25",224,2015,"massachusetts"
"hh2","26",342,2015,"michigan"
"hh2","27",163,2015,"minnesota"
"hh2","28",354,2015,"mississippi"
"hh2","29",203,2015,"missouri"
"hh2","30",337,2015,"montana"
"hh2","31",183,2015,"nebraska"
"hh2","32",234,2015,"nevada"
"hh2","33",135,2015,"new hampshire"
"hh2","34",263,2015,"new jersey"
"hh2","35",404,2015,"new mexico"
"hh2","36",575,2015,"new york"
"hh2","37",414,2015,"north carolina"
"hh2","38",191,2015,"north dakota"
"hh2","39",399,2015,"ohio"
"hh2","40",291,2015,"oklahoma"
"hh2","41",231,2015,"oregon"
"hh2","42",414,2015,"pennsylvania"
"hh2","44",141,2015,"rhode island"
"hh2","45",266,2015,"south carolina"
"hh2","46",148,2015,"south dakota"
"hh2","47",329,2015,"tennessee"
"hh2","48",965,2015,"texas"
"hh2","49",197,2015,"utah"
"hh2","50",178,2015,"vermont"
"hh2","51",252,2015,"virginia"
"hh2","53",240,2015,"washington"
"hh2","54",357,2015,"west virginia"
"hh2","55",217,2015,"wisconsin"
"hh2","56",192,2015,"wyoming"
"hh3","1",210,2015,"alabama"
"hh3","2",152,2015,"alaska"
"hh3","4",229,2015,"arizona"
"hh3","5",204,2015,"arkansas"
"hh3","6",971,2015,"california"
"hh3","8",135,2015,"colorado"
"hh3","9",99,2015,"connecticut"
"hh3","10",129,2015,"delaware"
"hh3","11",172,2015,"district of columbia"
"hh3","12",523,2015,"florida"
"hh3","13",253,2015,"georgia"
"hh3","15",193,2015,"hawaii"
"hh3","16",195,2015,"idaho"
"hh3","17",349,2015,"illinois"
"hh3","18",182,2015,"indiana"
"hh3","19",127,2015,"iowa"
"hh3","20",138,2015,"kansas"
"hh3","21",130,2015,"kentucky"
"hh3","22",260,2015,"louisiana"
"hh3","23",97,2015,"maine"
"hh3","24",139,2015,"maryland"
"hh3","25",194,2015,"massachusetts"
"hh3","26",277,2015,"michigan"
"hh3","27",145,2015,"minnesota"
"hh3","28",231,2015,"mississippi"
"hh3","29",159,2015,"missouri"
"hh3","30",215,2015,"montana"
"hh3","31",130,2015,"nebraska"
"hh3","32",183,2015,"nevada"
"hh3","33",138,2015,"new hampshire"
"hh3","34",198,2015,"new jersey"
"hh3","35",266,2015,"new mexico"
"hh3","36",437,2015,"new york"
"hh3","37",283,2015,"north carolina"
"hh3","38",171,2015,"north dakota"
"hh3","39",303,2015,"ohio"
"hh3","40",193,2015,"oklahoma"
"hh3","41",165,2015,"oregon"
"hh3","42",291,2015,"pennsylvania"
"hh3","44",96,2015,"rhode island"
"hh3","45",199,2015,"south carolina"
"hh3","46",113,2015,"south dakota"
"hh3","47",203,2015,"tennessee"
"hh3","48",712,2015,"texas"
"hh3","49",170,2015,"utah"
"hh3","50",158,2015,"vermont"
"hh3","51",200,2015,"virginia"
"hh3","53",199,2015,"washington"
"hh3","54",233,2015,"west virginia"
"hh3","55",182,2015,"wisconsin"
"hh3","56",178,2015,"wyoming"
"hh4","1",327,2015,"alabama"
"hh4","2",282,2015,"alaska"
"hh4","4",306,2015,"arizona"
"hh4","5",291,2015,"arkansas"
"hh4","6",1642,2015,"california"
"hh4","8",267,2015,"colorado"
"hh4","9",210,2015,"connecticut"
"hh4","10",226,2015,"delaware"
"hh4","11",338,2015,"district of columbia"
"hh4","12",770,2015,"florida"
"hh4","13",397,2015,"georgia"
"hh4","15",322,2015,"hawaii"
"hh4","16",260,2015,"idaho"
"hh4","17",542,2015,"illinois"
"hh4","18",324,2015,"indiana"
"hh4","19",229,2015,"iowa"
"hh4","20",227,2015,"kansas"
"hh4","21",183,2015,"kentucky"
"hh4","22",400,2015,"louisiana"
"hh4","23",144,2015,"maine"
"hh4","24",261,2015,"maryland"
"hh4","25",357,2015,"massachusetts"
"hh4","26",390,2015,"michigan"
"hh4","27",299,2015,"minnesota"
"hh4","28",250,2015,"mississippi"
"hh4","29",275,2015,"missouri"
"hh4","30",367,2015,"montana"
"hh4","31",279,2015,"nebraska"
"hh4","32",220,2015,"nevada"
"hh4","33",264,2015,"new hampshire"
"hh4","34",409,2015,"new jersey"
"hh4","35",341,2015,"new mexico"
"hh4","36",763,2015,"new york"
"hh4","37",383,2015,"north carolina"
"hh4","38",267,2015,"north dakota"
"hh4","39",465,2015,"ohio"
"hh4","40",257,2015,"oklahoma"
"hh4","41",279,2015,"oregon"
"hh4","42",564,2015,"pennsylvania"
"hh4","44",170,2015,"rhode island"
"hh4","45",266,2015,"south carolina"
"hh4","46",203,2015,"south dakota"
"hh4","47",294,2015,"tennessee"
"hh4","48",1068,2015,"texas"
"hh4","49",313,2015,"utah"
"hh4","50",239,2015,"vermont"
"hh4","51",338,2015,"virginia"
"hh4","53",371,2015,"washington"
"hh4","54",280,2015,"west virginia"
"hh4","55",252,2015,"wisconsin"
"hh4","56",300,2015,"wyoming"
"hh5","1",103,2015,"alabama"
"hh5","2",135,2015,"alaska"
"hh5","4",111,2015,"arizona"
"hh5","5",100,2015,"arkansas"
"hh5","6",1020,2015,"california"
"hh5","8",114,2015,"colorado"
"hh5","9",130,2015,"connecticut"
"hh5","10",82,2015,"delaware"
"hh5","11",311,2015,"district of columbia"
"hh5","12",315,2015,"florida"
"hh5","13",138,2015,"georgia"
"hh5","15",167,2015,"hawaii"
"hh5","16",94,2015,"idaho"
"hh5","17",316,2015,"illinois"
"hh5","18",102,2015,"indiana"
"hh5","19",77,2015,"iowa"
"hh5","20",90,2015,"kansas"
"hh5","21",71,2015,"kentucky"
"hh5","22",149,2015,"louisiana"
"hh5","23",57,2015,"maine"
"hh5","24",178,2015,"maryland"
"hh5","25",271,2015,"massachusetts"
"hh5","26",151,2015,"michigan"
"hh5","27",120,2015,"minnesota"
"hh5","28",81,2015,"mississippi"
"hh5","29",107,2015,"missouri"
"hh5","30",128,2015,"montana"
"hh5","31",81,2015,"nebraska"
"hh5","32",82,2015,"nevada"
"hh5","33",163,2015,"new hampshire"
"hh5","34",270,2015,"new jersey"
"hh5","35",107,2015,"new mexico"
"hh5","36",423,2015,"new york"
"hh5","37",176,2015,"north carolina"
"hh5","38",106,2015,"north dakota"
"hh5","39",174,2015,"ohio"
"hh5","40",95,2015,"oklahoma"
"hh5","41",118,2015,"oregon"
"hh5","42",248,2015,"pennsylvania"
"hh5","44",67,2015,"rhode island"
"hh5","45",88,2015,"south carolina"
"hh5","46",76,2015,"south dakota"
"hh5","47",125,2015,"tennessee"
"hh5","48",493,2015,"texas"
"hh5","49",105,2015,"utah"
"hh5","50",113,2015,"vermont"
"hh5","51",219,2015,"virginia"
"hh5","53",164,2015,"washington"
"hh5","54",115,2015,"west virginia"
"hh5","55",91,2015,"wisconsin"
"hh5","56",98,2015,"wyoming"
"hh1","0",14781,2016,"united states"
"hh2","0",15291,2016,"united states"
"hh3","0",11715,2016,"united states"
"hh4","0",18782,2016,"united states"
"hh5","0",9388,2016,"united states"
"hh1","1",411,2016,"alabama"
"hh1","2",102,2016,"alaska"
"hh1","4",232,2016,"arizona"
"hh1","5",334,2016,"arkansas"
"hh1","6",1241,2016,"california"
"hh1","8",141,2016,"colorado"
"hh1","9",120,2016,"connecticut"
"hh1","10",144,2016,"delaware"
"hh1","11",356,2016,"district of columbia"
"hh1","12",775,2016,"florida"
"hh1","13",376,2016,"georgia"
"hh1","15",190,2016,"hawaii"
"hh1","16",172,2016,"idaho"
"hh1","17",378,2016,"illinois"
"hh1","18",222,2016,"indiana"
"hh1","19",119,2016,"iowa"
"hh1","20",171,2016,"kansas"
"hh1","21",216,2016,"kentucky"
"hh1","22",514,2016,"louisiana"
"hh1","23",126,2016,"maine"
"hh1","24",134,2016,"maryland"
"hh1","25",251,2016,"massachusetts"
"hh1","26",284,2016,"michigan"
"hh1","27",133,2016,"minnesota"
"hh1","28",463,2016,"mississippi"
"hh1","29",212,2016,"missouri"
"hh1","30",273,2016,"montana"
"hh1","31",150,2016,"nebraska"
"hh1","32",167,2016,"nevada"
"hh1","33",112,2016,"new hampshire"
"hh1","34",263,2016,"new jersey"
"hh1","35",416,2016,"new mexico"
"hh1","36",620,2016,"new york"
"hh1","37",366,2016,"north carolina"
"hh1","38",168,2016,"north dakota"
"hh1","39",366,2016,"ohio"
"hh1","40",248,2016,"oklahoma"
"hh1","41",188,2016,"oregon"
"hh1","42",362,2016,"pennsylvania"
"hh1","44",126,2016,"rhode island"
"hh1","45",279,2016,"south carolina"
"hh1","46",162,2016,"south dakota"
"hh1","47",316,2016,"tennessee"
"hh1","48",881,2016,"texas"
"hh1","49",133,2016,"utah"
"hh1","50",156,2016,"vermont"
"hh1","51",233,2016,"virginia"
"hh1","53",198,2016,"washington"
"hh1","54",424,2016,"west virginia"
"hh1","55",165,2016,"wisconsin"
"hh1","56",192,2016,"wyoming"
"hh2","1",356,2016,"alabama"
"hh2","2",132,2016,"alaska"
"hh2","4",253,2016,"arizona"
"hh2","5",333,2016,"arkansas"
"hh2","6",1224,2016,"california"
"hh2","8",170,2016,"colorado"
"hh2","9",123,2016,"connecticut"
"hh2","10",183,2016,"delaware"
"hh2","11",231,2016,"district of columbia"
"hh2","12",836,2016,"florida"
"hh2","13",362,2016,"georgia"
"hh2","15",185,2016,"hawaii"
"hh2","16",255,2016,"idaho"
"hh2","17",401,2016,"illinois"
"hh2","18",237,2016,"indiana"
"hh2","19",184,2016,"iowa"
"hh2","20",195,2016,"kansas"
"hh2","21",232,2016,"kentucky"
"hh2","22",410,2016,"louisiana"
"hh2","23",132,2016,"maine"
"hh2","24",161,2016,"maryland"
"hh2","25",238,2016,"massachusetts"
"hh2","26",341,2016,"michigan"
"hh2","27",161,2016,"minnesota"
"hh2","28",318,2016,"mississippi"
"hh2","29",203,2016,"missouri"
"hh2","30",318,2016,"montana"
"hh2","31",176,2016,"nebraska"
"hh2","32",231,2016,"nevada"
"hh2","33",153,2016,"new hampshire"
"hh2","34",254,2016,"new jersey"
"hh2","35",365,2016,"new mexico"
"hh2","36",623,2016,"new york"
"hh2","37",360,2016,"north carolina"
"hh2","38",196,2016,"north dakota"
"hh2","39",433,2016,"ohio"
"hh2","40",276,2016,"oklahoma"
"hh2","41",226,2016,"oregon"
"hh2","42",357,2016,"pennsylvania"
"hh2","44",137,2016,"rhode island"
"hh2","45",271,2016,"south carolina"
"hh2","46",138,2016,"south dakota"
"hh2","47",308,2016,"tennessee"
"hh2","48",975,2016,"texas"
"hh2","49",164,2016,"utah"
"hh2","50",166,2016,"vermont"
"hh2","51",257,2016,"virginia"
"hh2","53",248,2016,"washington"
"hh2","54",362,2016,"west virginia"
"hh2","55",211,2016,"wisconsin"
"hh2","56",230,2016,"wyoming"
"hh3","1",228,2016,"alabama"
"hh3","2",135,2016,"alaska"
"hh3","4",218,2016,"arizona"
"hh3","5",235,2016,"arkansas"
"hh3","6",943,2016,"california"
"hh3","8",163,2016,"colorado"
"hh3","9",93,2016,"connecticut"
"hh3","10",137,2016,"delaware"
"hh3","11",187,2016,"district of columbia"
"hh3","12",606,2016,"florida"
"hh3","13",266,2016,"georgia"
"hh3","15",175,2016,"hawaii"
"hh3","16",206,2016,"idaho"
"hh3","17",323,2016,"illinois"
"hh3","18",166,2016,"indiana"
"hh3","19",142,2016,"iowa"
"hh3","20",160,2016,"kansas"
"hh3","21",140,2016,"kentucky"
"hh3","22",232,2016,"louisiana"
"hh3","23",85,2016,"maine"
"hh3","24",141,2016,"maryland"
"hh3","25",193,2016,"massachusetts"
"hh3","26",289,2016,"michigan"
"hh3","27",138,2016,"minnesota"
