"year","r","hh","numhh"
2009,"NC","hh4",0.72819634
2009,"NC","hh5",0.21993492
2009,"ND","hh1",0.06888154
2009,"ND","hh2",0.06963141
2009,"ND","hh3",0.05751874
2009,"ND","hh4",0.06843555
2009,"ND","hh5",0.01340458
2009,"OH","hh1",1.28601613
2009,"OH","hh2",1.24249923
2009,"OH","hh3",0.86647751
2009,"OH","hh4",1.01437869
2009,"OH","hh5",0.25343213
2009,"OK","hh1",0.36636308
2009,"OK","hh2",0.41331007
2009,"OK","hh3",0.2826857
2009,"OK","hh4",0.26299514
2009,"OK","hh5",0.10940037
2009,"OR","hh1",0.37328646
2009,"OR","hh2",0.42024827
2009,"OR","hh3",0.29389146
2009,"OR","hh4",0.35072049
2009,"OR","hh5",0.10977626
2009,"PA","hh1",1.30167765
2009,"PA","hh2",1.30185553
2009,"PA","hh3",0.92325316
2009,"PA","hh4",1.08818223
2009,"PA","hh5",0.41933566
2009,"RI","hh1",0.1128388
2009,"RI","hh2",0.0957329
2009,"RI","hh3",0.06805016
2009,"RI","hh4",0.11796348
2009,"RI","hh5",0.0368351
2009,"SC","hh1",0.51767285
2009,"SC","hh2",0.55242789
2009,"SC","hh3",0.3079227
2009,"SC","hh4",0.35006806
2009,"SC","hh5",0.06845533
2009,"SD","hh1",0.08858512
2009,"SD","hh2",0.08815294
2009,"SD","hh3",0.0613486
2009,"SD","hh4",0.06944414
2009,"SD","hh5",0.01829118
2009,"TN","hh1",0.80646237
2009,"TN","hh2",0.68204516
2009,"TN","hh3",0.42755028
2009,"TN","hh4",0.48585634
2009,"TN","hh5",0.12707924
2009,"TX","hh1",2.37051453
2009,"TX","hh2",2.2685871
2009,"TX","hh3",1.63474976
2009,"TX","hh4",1.95651851
2009,"TX","hh5",0.62806073
2009,"UT","hh1",0.13698981
2009,"UT","hh2",0.23049625
2009,"UT","hh3",0.2042393
2009,"UT","hh4",0.26297697
2009,"UT","hh5",0.06723459
2009,"VT","hh1",0.05839361
2009,"VT","hh2",0.06769553
2009,"VT","hh3",0.05461131
2009,"VT","hh4",0.07165564
2009,"VT","hh5",0.01559592
2009,"VA","hh1",0.56479993
2009,"VA","hh2",0.70626685
2009,"VA","hh3",0.50397549
2009,"VA","hh4",0.82102891
2009,"VA","hh5",0.39545735
2009,"WA","hh1",0.53845842
2009,"WA","hh2",0.56796448
2009,"WA","hh3",0.53244654
2009,"WA","hh4",0.7881791
2009,"WA","hh5",0.26638078
2009,"WV","hh1",0.26108128
2009,"WV","hh2",0.18573642
2009,"WV","hh3",0.14999464
2009,"WV","hh4",0.1455917
2009,"WV","hh5",0.02327517
2009,"WI","hh1",0.54195904
2009,"WI","hh2",0.58152772
2009,"WI","hh3",0.45802239
2009,"WI","hh4",0.57211021
2009,"WI","hh5",0.14581545
2009,"WY","hh1",0.0519532
2009,"WY","hh2",0.0551297
2009,"WY","hh3",0.04156403
2009,"WY","hh4",0.05946337
2009,"WY","hh5",0.01504145
2010,"AL","hh1",0.59183069
2010,"AL","hh2",0.46866334
2010,"AL","hh3",0.27958656
2010,"AL","hh4",0.36821516
2010,"AL","hh5",0.12483642
2010,"AK","hh1",0.06048719
2010,"AK","hh2",0.06010886
2010,"AK","hh3",0.04803956
2010,"AK","hh4",0.0789812
2010,"AK","hh5",0.02473568
2010,"AZ","hh1",0.73616641
2010,"AZ","hh2",0.59138997
2010,"AZ","hh3",0.43464265
2010,"AZ","hh4",0.56267597
2010,"AZ","hh5",0.19916271
2010,"AR","hh1",0.38943625
2010,"AR","hh2",0.31917789
2010,"AR","hh3",0.193708
2010,"AR","hh4",0.19556388
2010,"AR","hh5",0.05052707
2010,"CA","hh1",3.03704282
2010,"CA","hh2",3.00918666
2010,"CA","hh3",2.31442067
2010,"CA","hh4",3.21548791
2010,"CA","hh5",1.42762563
2010,"CO","hh1",0.4174452
2010,"CO","hh2",0.4288054
2010,"CO","hh3",0.36064373
2010,"CO","hh4",0.55696334
2010,"CO","hh5",0.22669325
2010,"CT","hh1",0.2577836
2010,"CT","hh2",0.27034569
2010,"CT","hh3",0.21747788
2010,"CT","hh4",0.38744962
2010,"CT","hh5",0.20635937
2010,"DE","hh1",0.07469335
2010,"DE","hh2",0.08075332
2010,"DE","hh3",0.06201387
2010,"DE","hh4",0.09503811
2010,"DE","hh5",0.02239489
2010,"DC","hh1",0.07482225
2010,"DC","hh2",0.05851878
2010,"DC","hh3",0.04300147
2010,"DC","hh4",0.06569075
2010,"DC","hh5",0.0456466
2010,"FL","hh1",2.14468138
2010,"FL","hh2",2.09661366
2010,"FL","hh3",1.29028039
2010,"FL","hh4",1.58949532
2010,"FL","hh5",0.501926
2010,"GA","hh1",1.20242525
2010,"GA","hh2",0.92784693
2010,"GA","hh3",0.5813519
2010,"GA","hh4",0.78921905
2010,"GA","hh5",0.30077115
2010,"HI","hh1",0.08710036
2010,"HI","hh2",0.10261122
2010,"HI","hh3",0.080821
2010,"HI","hh4",0.11984879
2010,"HI","hh5",0.04507638
2010,"ID","hh1",0.14441472
2010,"ID","hh2",0.16139377
2010,"ID","hh3",0.1204988
2010,"ID","hh4",0.11116703
2010,"ID","hh5",0.03037445
2010,"IL","hh1",1.30016282
2010,"IL","hh2",1.20372102
2010,"IL","hh3",0.93139232
2010,"IL","hh4",1.1688893
2010,"IL","hh5",0.43167719
2010,"IN","hh1",0.66178669
2010,"IN","hh2",0.66474818
2010,"IN","hh3",0.49981266
2010,"IN","hh4",0.52465993
2010,"IN","hh5",0.13115139
2010,"IA","hh1",0.29606564
2010,"IA","hh2",0.32597978
2010,"IA","hh3",0.22972837
2010,"IA","hh4",0.31613958
2010,"IA","hh5",0.05220296
2010,"KS","hh1",0.30053698
2010,"KS","hh2",0.31682935
2010,"KS","hh3",0.19676099
2010,"KS","hh4",0.24853424
2010,"KS","hh5",0.07066789
2010,"KY","hh1",0.61533324
2010,"KY","hh2",0.41367135
2010,"KY","hh3",0.30383658
2010,"KY","hh4",0.38712084
2010,"KY","hh5",0.0652967
2010,"LA","hh1",0.5978144
2010,"LA","hh2",0.40099309
2010,"LA","hh3",0.28760858
2010,"LA","hh4",0.31781756
2010,"LA","hh5",0.09922278
2010,"ME","hh1",0.14838388
2010,"ME","hh2",0.1384517
2010,"ME","hh3",0.10783019
2010,"ME","hh4",0.12200486
2010,"ME","hh5",0.03157066
2010,"MD","hh1",0.42075438
2010,"MD","hh2",0.43884674
2010,"MD","hh3",0.37036601
2010,"MD","hh4",0.61568122
2010,"MD","hh5",0.32626864
2010,"MA","hh1",0.57376885
2010,"MA","hh2",0.54332676
2010,"MA","hh3",0.40735161
2010,"MA","hh4",0.68316288
2010,"MA","hh5",0.41687933
2010,"MI","hh1",1.03526302
2010,"MI","hh2",1.03022927
2010,"MI","hh3",0.62914922
2010,"MI","hh4",0.8341067
2010,"MI","hh5",0.28063719
2010,"MN","hh1",0.52267282
2010,"MN","hh2",0.50168896
2010,"MN","hh3",0.38064424
2010,"MN","hh4",0.58133736
2010,"MN","hh5",0.17956296
2010,"MS","hh1",0.41240679
2010,"MS","hh2",0.25965113
2010,"MS","hh3",0.18420273
2010,"MS","hh4",0.20992644
2010,"MS","hh5",0.0524831
2010,"MO","hh1",0.63893163
2010,"MO","hh2",0.684528
2010,"MO","hh3",0.42874443
2010,"MO","hh4",0.58339162
2010,"MO","hh5",0.16601298
2010,"MT","hh1",0.1171285
2010,"MT","hh2",0.1263758
2010,"MT","hh3",0.06726091
2010,"MT","hh4",0.07992154
2010,"MT","hh5",0.02134601
2010,"NE","hh1",0.16424269
2010,"NE","hh2",0.17343324
2010,"NE","hh3",0.14090462
2010,"NE","hh4",0.18589255
2010,"NE","hh5",0.04720614
2010,"NV","hh1",0.22802333
2010,"NV","hh2",0.26291294
2010,"NV","hh3",0.17442601
2010,"NV","hh4",0.25978071
2010,"NV","hh5",0.06265557
2010,"NH","hh1",0.08898563
2010,"NH","hh2",0.10080118
2010,"NH","hh3",0.09478491
2010,"NH","hh4",0.16677602
2010,"NH","hh5",0.05630008
2010,"NJ","hh1",0.66384946
2010,"NJ","hh2",0.63765987
2010,"NJ","hh3",0.51404622
2010,"NJ","hh4",0.90013659
2010,"NJ","hh5",0.46619682
2010,"NM","hh1",0.23261519
2010,"NM","hh2",0.18977096
2010,"NM","hh3",0.14397642
2010,"NM","hh4",0.13691308
2010,"NM","hh5",0.0699589
2010,"NY","hh1",2.0458752
2010,"NY","hh2",1.79445585
2010,"NY","hh3",1.26898972
2010,"NY","hh4",1.71055281
2010,"NY","hh5",0.72653913
2010,"NC","hh1",1.09382253
2010,"NC","hh2",0.99137276
2010,"NC","hh3",0.64406803
2010,"NC","hh4",0.7594108
2010,"NC","hh5",0.23082659
2010,"ND","hh1",0.06796451
2010,"ND","hh2",0.06564302
2010,"ND","hh3",0.05423891
2010,"ND","hh4",0.06832391
2010,"ND","hh5",0.01666274
2010,"OH","hh1",1.2967753
2010,"OH","hh2",1.20918785
2010,"OH","hh3",0.86402507
2010,"OH","hh4",1.03992252
2010,"OH","hh5",0.25315726
2010,"OK","hh1",0.43732335
2010,"OK","hh2",0.38949287
2010,"OK","hh3",0.28565423
2010,"OK","hh4",0.28560649
2010,"OK","hh5",0.08156438
2010,"OR","hh1",0.35383221
2010,"OR","hh2",0.39672995
2010,"OR","hh3",0.27601407
2010,"OR","hh4",0.37717971
2010,"OR","hh5",0.10167967
2010,"PA","hh1",1.37031914
2010,"PA","hh2",1.32935534
2010,"PA","hh3",0.96320889
2010,"PA","hh4",1.13464579
2010,"PA","hh5",0.37804788
2010,"RI","hh1",0.1156796
2010,"RI","hh2",0.09371598
2010,"RI","hh3",0.07245044
2010,"RI","hh4",0.11309006
2010,"RI","hh5",0.03932833
2010,"SC","hh1",0.55679655
2010,"SC","hh2",0.46513762
2010,"SC","hh3",0.29820576
2010,"SC","hh4",0.33557191
2010,"SC","hh5",0.10777936
2010,"SD","hh1",0.08507872
2010,"SD","hh2",0.09547918
2010,"SD","hh3",0.05799383
2010,"SD","hh4",0.07641808
2010,"SD","hh5",0.01841409
2010,"TN","hh1",0.81182741
2010,"TN","hh2",0.76051984
2010,"TN","hh3",0.39421324
2010,"TN","hh4",0.50144442
2010,"TN","hh5",0.11958011
2010,"TX","hh1",2.35473162
2010,"TX","hh2",2.37357
2010,"TX","hh3",1.53261227
2010,"TX","hh4",2.11666822
2010,"TX","hh5",0.65223543
2010,"UT","hh1",0.16081193
2010,"UT","hh2",0.23968421
2010,"UT","hh3",0.21590908
2010,"UT","hh4",0.2468552
2010,"UT","hh5",0.06642079
2010,"VT","hh1",0.06188025
2010,"VT","hh2",0.05803476
2010,"VT","hh3",0.05231542
2010,"VT","hh4",0.07365793
2010,"VT","hh5",0.01967093
2010,"VA","hh1",0.65384578
2010,"VA","hh2",0.63422712
2010,"VA","hh3",0.53021158
2010,"VA","hh4",0.8591822
2010,"VA","hh5",0.34625105
2010,"WA","hh1",0.52384652
2010,"WA","hh2",0.68606624
2010,"WA","hh3",0.46293071
2010,"WA","hh4",0.7415003
2010,"WA","hh5",0.23003336
2010,"WV","hh1",0.24225304
2010,"WV","hh2",0.20014475
2010,"WV","hh3",0.12746692
2010,"WV","hh4",0.16255045
2010,"WV","hh5",0.03374086
2010,"WI","hh1",0.52937858
2010,"WI","hh2",0.63929877
2010,"WI","hh3",0.47107249
2010,"WI","hh4",0.5619386
2010,"WI","hh5",0.14793532
2010,"WY","hh1",0.04658082
2010,"WY","hh2",0.05931807
2010,"WY","hh3",0.04485355
2010,"WY","hh4",0.05861835
2010,"WY","hh5",0.01240637
2011,"AL","hh1",0.53921497
2011,"AL","hh2",0.52007528
2011,"AL","hh3",0.3202034
2011,"AL","hh4",0.38260861
2011,"AL","hh5",0.12129451
2011,"AK","hh1",0.05959922
2011,"AK","hh2",0.06566664
2011,"AK","hh3",0.05088116
2011,"AK","hh4",0.07877555
2011,"AK","hh5",0.02764428
2011,"AZ","hh1",0.66369703
2011,"AZ","hh2",0.64653596
2011,"AZ","hh3",0.4399815
2011,"AZ","hh4",0.56072715
2011,"AZ","hh5",0.23067076
2011,"AR","hh1",0.36184098
2011,"AR","hh2",0.32130482
2011,"AR","hh3",0.20677074
2011,"AR","hh4",0.2261253
2011,"AR","hh5",0.05245056
2011,"CA","hh1",3.11190477
2011,"CA","hh2",3.21654575
2011,"CA","hh3",2.251339
2011,"CA","hh4",3.13914723
2011,"CA","hh5",1.61794348
2011,"CO","hh1",0.44197037
2011,"CO","hh2",0.44170306
2011,"CO","hh3",0.35330942
2011,"CO","hh4",0.55247754
2011,"CO","hh5",0.20132542
2011,"CT","hh1",0.28209985
2011,"CT","hh2",0.27784192
2011,"CT","hh3",0.21494383
2011,"CT","hh4",0.40278512
2011,"CT","hh5",0.20766423
2011,"DE","hh1",0.07956002
2011,"DE","hh2",0.07965043
2011,"DE","hh3",0.06860745
2011,"DE","hh4",0.09292167
2011,"DE","hh5",0.02718186
2011,"DC","hh1",0.08227915
2011,"DC","hh2",0.05516207
2011,"DC","hh3",0.04343883
2011,"DC","hh4",0.06532603
2011,"DC","hh5",0.05388442
2011,"FL","hh1",2.18178243
2011,"FL","hh2",2.22393098
2011,"FL","hh3",1.41557701
2011,"FL","hh4",1.59514549
2011,"FL","hh5",0.57906588
2011,"GA","hh1",1.1414138
2011,"GA","hh2",0.87836857
2011,"GA","hh3",0.66225946
2011,"GA","hh4",0.77946747
2011,"GA","hh5",0.34309542
2011,"HI","hh1",0.08835312
2011,"HI","hh2",0.10751889
2011,"HI","hh3",0.07811619
2011,"HI","hh4",0.12641584
2011,"HI","hh5",0.05606273
2011,"ID","hh1",0.14303447
2011,"ID","hh2",0.16214759
2011,"ID","hh3",0.11589245
2011,"ID","hh4",0.13145019
2011,"ID","hh5",0.03257422
2011,"IL","hh1",1.24019151
2011,"IL","hh2",1.2618987
2011,"IL","hh3",0.87369099
2011,"IL","hh4",1.16777692
2011,"IL","hh5",0.47191937
2011,"IN","hh1",0.74122009
2011,"IN","hh2",0.69641685
2011,"IN","hh3",0.42855832
2011,"IN","hh4",0.56607911
2011,"IN","hh5",0.14374404
2011,"IA","hh1",0.27297388
2011,"IA","hh2",0.34686427
2011,"IA","hh3",0.25535754
2011,"IA","hh4",0.28855727
2011,"IA","hh5",0.0767492
2011,"KS","hh1",0.2974575
2011,"KS","hh2",0.32830301
2011,"KS","hh3",0.19356903
2011,"KS","hh4",0.25995199
2011,"KS","hh5",0.0851012
2011,"KY","hh1",0.54056898
2011,"KY","hh2",0.521372
2011,"KY","hh3",0.30596184
2011,"KY","hh4",0.32979491
2011,"KY","hh5",0.08580158
2011,"LA","hh1",0.610767
2011,"LA","hh2",0.45445888
2011,"LA","hh3",0.28370826
2011,"LA","hh4",0.37684732
2011,"LA","hh5",0.0952177
2011,"ME","hh1",0.14520182
2011,"ME","hh2",0.14264753
2011,"ME","hh3",0.12527054
2011,"ME","hh4",0.11976632
2011,"ME","hh5",0.03824157
2011,"MD","hh1",0.37432801
2011,"MD","hh2",0.42836839
2011,"MD","hh3",0.39007622
2011,"MD","hh4",0.67719218
2011,"MD","hh5",0.3178984
2011,"MA","hh1",0.53538589
2011,"MA","hh2",0.52169993
2011,"MA","hh3",0.40162313
2011,"MA","hh4",0.68635389
2011,"MA","hh5",0.37040026
2011,"MI","hh1",1.02398944
2011,"MI","hh2",0.93048793
2011,"MI","hh3",0.65155562
2011,"MI","hh4",0.88269828
2011,"MI","hh5",0.32886773
2011,"MN","hh1",0.50638242
2011,"MN","hh2",0.43951387
2011,"MN","hh3",0.43948653
2011,"MN","hh4",0.60002474
2011,"MN","hh5",0.19964645
2011,"MS","hh1",0.3814101
2011,"MS","hh2",0.30539766
2011,"MS","hh3",0.19427528
2011,"MS","hh4",0.2340747
2011,"MS","hh5",0.04975226
2011,"MO","hh1",0.73737369
2011,"MO","hh2",0.62511193
2011,"MO","hh3",0.41180037
2011,"MO","hh4",0.56107887
2011,"MO","hh5",0.17337111
2011,"MT","hh1",0.13082982
2011,"MT","hh2",0.13499112
2011,"MT","hh3",0.07882721
2011,"MT","hh4",0.07678837
2011,"MT","hh5",0.0150627
2011,"NE","hh1",0.15053915
2011,"NE","hh2",0.18317591
2011,"NE","hh3",0.13582632
2011,"NE","hh4",0.20155026
2011,"NE","hh5",0.05638667
2011,"NV","hh1",0.27023435
2011,"NV","hh2",0.27099993
2011,"NV","hh3",0.17970108
2011,"NV","hh4",0.23605953
2011,"NV","hh5",0.06888499
2011,"NH","hh1",0.09062358
2011,"NH","hh2",0.10052784
2011,"NH","hh3",0.10227707
2011,"NH","hh4",0.1660969
2011,"NH","hh5",0.05660566
2011,"NJ","hh1",0.64475809
2011,"NJ","hh2",0.69659523
2011,"NJ","hh3",0.44740956
2011,"NJ","hh4",0.89942917
2011,"NJ","hh5",0.50858486
2011,"NM","hh1",0.26058805
2011,"NM","hh2",0.20808455
2011,"NM","hh3",0.11797671
2011,"NM","hh4",0.15726697
2011,"NM","hh5",0.06561098
2011,"NY","hh1",2.09282906
2011,"NY","hh2",1.73021216
2011,"NY","hh3",1.32772292
2011,"NY","hh4",1.71139984
2011,"NY","hh5",0.77626921
2011,"NC","hh1",1.08405087
2011,"NC","hh2",1.07672714
2011,"NC","hh3",0.61715487
2011,"NC","hh4",0.81558779
2011,"NC","hh5",0.27742095
2011,"ND","hh1",0.06201478
2011,"ND","hh2",0.07462192
2011,"ND","hh3",0.05655135
2011,"ND","hh4",0.07827595
2011,"ND","hh5",0.02389861
2011,"OH","hh1",1.28840735
2011,"OH","hh2",1.28732238
2011,"OH","hh3",0.82149935
2011,"OH","hh4",1.03312395
2011,"OH","hh5",0.25433614
2011,"OK","hh1",0.3814253
2011,"OK","hh2",0.41561649
2011,"OK","hh3",0.27273398
2011,"OK","hh4",0.35021849
2011,"OK","hh5",0.10660943
2011,"OR","hh1",0.33469907
2011,"OR","hh2",0.40765552
2011,"OR","hh3",0.29601625
2011,"OR","hh4",0.3896766
2011,"OR","hh5",0.11620123
2011,"PA","hh1",1.36856462
2011,"PA","hh2",1.29382958
2011,"PA","hh3",0.90807099
2011,"PA","hh4",1.25576235
2011,"PA","hh5",0.44761457
2011,"RI","hh1",0.11952423
2011,"RI","hh2",0.10181764
2011,"RI","hh3",0.0667598
2011,"RI","hh4",0.10789105
2011,"RI","hh5",0.03884306
2011,"SC","hh1",0.58981584
2011,"SC","hh2",0.52389176
2011,"SC","hh3",0.36232356
2011,"SC","hh4",0.30029626
2011,"SC","hh5",0.08470163
2011,"SD","hh1",0.09153663
2011,"SD","hh2",0.09097147
2011,"SD","hh3",0.06676071
2011,"SD","hh4",0.07328032
2011,"SD","hh5",0.01849662
2011,"TN","hh1",0.77797639
2011,"TN","hh2",0.73011337
2011,"TN","hh3",0.48284321
2011,"TN","hh4",0.50513465
2011,"TN","hh5",0.1372363
2011,"TX","hh1",2.48213758
2011,"TX","hh2",2.37261144
2011,"TX","hh3",1.62576801
2011,"TX","hh4",2.12887985
2011,"TX","hh5",0.8269001
2011,"UT","hh1",0.15207611
2011,"UT","hh2",0.26181505
2011,"UT","hh3",0.20213189
2011,"UT","hh4",0.21523653
2011,"UT","hh5",0.0820494
2011,"VT","hh1",0.05984056
2011,"VT","hh2",0.06800985
2011,"VT","hh3",0.04974446
2011,"VT","hh4",0.069969
2011,"VT","hh5",0.01740913
2011,"VA","hh1",0.60710273
2011,"VA","hh2",0.64272317
2011,"VA","hh3",0.55556757
2011,"VA","hh4",0.8510735
2011,"VA","hh5",0.3987853
2011,"WA","hh1",0.53126057
2011,"WA","hh2",0.67601419
2011,"WA","hh3",0.43295501
2011,"WA","hh4",0.79641863
2011,"WA","hh5",0.26726296
2011,"WV","hh1",0.24913669
2011,"WV","hh2",0.22102229
2011,"WV","hh3",0.12704629
2011,"WV","hh4",0.15746488
2011,"WV","hh5",0.03984229
2011,"WI","hh1",0.52279985
2011,"WI","hh2",0.58925245
2011,"WI","hh3",0.45004529
2011,"WI","hh4",0.57896324
2011,"WI","hh5",0.17488074
2011,"WY","hh1",0.05528618
2011,"WY","hh2",0.05094567
2011,"WY","hh3",0.05090137
2011,"WY","hh4",0.06004082
2011,"WY","hh5",0.01738134
2012,"AL","hh1",0.56984628
2012,"AL","hh2",0.49942587
2012,"AL","hh3",0.35932214
2012,"AL","hh4",0.36282445
2012,"AL","hh5",0.12503632
2012,"AK","hh1",0.04328713
2012,"AK","hh2",0.05761948
2012,"AK","hh3",0.05145804
2012,"AK","hh4",0.07295467
2012,"AK","hh5",0.03279116
2012,"AZ","hh1",0.81887987
2012,"AZ","hh2",0.59536405
2012,"AZ","hh3",0.46928396
2012,"AZ","hh4",0.57808142
2012,"AZ","hh5",0.21191128
2012,"AR","hh1",0.40128474
2012,"AR","hh2",0.33117838
2012,"AR","hh3",0.18461174
2012,"AR","hh4",0.20696219
2012,"AR","hh5",0.05705796
2012,"CA","hh1",3.17793255
2012,"CA","hh2",2.92125832
2012,"CA","hh3",2.16488994
2012,"CA","hh4",3.49524473
2012,"CA","hh5",1.77716654
2012,"CO","hh1",0.42553629
2012,"CO","hh2",0.47729409
2012,"CO","hh3",0.32989497
2012,"CO","hh4",0.53183709
2012,"CO","hh5",0.27384664
2012,"CT","hh1",0.2669245
2012,"CT","hh2",0.29134684
2012,"CT","hh3",0.2317037
2012,"CT","hh4",0.38914282
2012,"CT","hh5",0.21219047
2012,"DE","hh1",0.08502651
2012,"DE","hh2",0.09934963
2012,"DE","hh3",0.05568683
2012,"DE","hh4",0.09205619
2012,"DE","hh5",0.02599831
2012,"DC","hh1",0.07810795
2012,"DC","hh2",0.05321123
2012,"DC","hh3",0.03862553
2012,"DC","hh4",0.07679114
2012,"DC","hh5",0.06132659
2012,"FL","hh1",2.12817303
2012,"FL","hh2",2.23561996
2012,"FL","hh3",1.39794111
2012,"FL","hh4",1.61524382
2012,"FL","hh5",0.58832119
2012,"GA","hh1",1.02700361
2012,"GA","hh2",0.95516699
2012,"GA","hh3",0.66352322
2012,"GA","hh4",0.84902019
2012,"GA","hh5",0.27985121
2012,"HI","hh1",0.10886063
2012,"HI","hh2",0.10333342
2012,"HI","hh3",0.0818851
2012,"HI","hh4",0.13385176
2012,"HI","hh5",0.04648312
2012,"ID","hh1",0.15904809
2012,"ID","hh2",0.15957046
2012,"ID","hh3",0.12101697
2012,"ID","hh4",0.12761515
2012,"ID","hh5",0.04292596
2012,"IL","hh1",1.17960542
2012,"IL","hh2",1.32794725
2012,"IL","hh3",0.87075114
2012,"IL","hh4",1.24736516
2012,"IL","hh5",0.50961958
2012,"IN","hh1",0.65586236
2012,"IN","hh2",0.74086486
2012,"IN","hh3",0.3599165
2012,"IN","hh4",0.62446964
2012,"IN","hh5",0.1670237
2012,"IA","hh1",0.27683477
2012,"IA","hh2",0.31299169
2012,"IA","hh3",0.24184441
2012,"IA","hh4",0.33321267
2012,"IA","hh5",0.08363427
2012,"KS","hh1",0.27016248
2012,"KS","hh2",0.31161943
2012,"KS","hh3",0.20371882
2012,"KS","hh4",0.28144434
2012,"KS","hh5",0.08550267
2012,"KY","hh1",0.5497545
2012,"KY","hh2",0.5016668
2012,"KY","hh3",0.28686728
2012,"KY","hh4",0.38986698
2012,"KY","hh5",0.07895465
2012,"LA","hh1",0.58416982
2012,"LA","hh2",0.43498264
2012,"LA","hh3",0.23745186
2012,"LA","hh4",0.33831131
2012,"LA","hh5",0.13006324
2012,"ME","hh1",0.12967955
2012,"ME","hh2",0.1625628
2012,"ME","hh3",0.10726544
2012,"ME","hh4",0.13239153
2012,"ME","hh5",0.03830468
2012,"MD","hh1",0.36387226
2012,"MD","hh2",0.43876354
2012,"MD","hh3",0.37732887
2012,"MD","hh4",0.72621924
2012,"MD","hh5",0.34004005
2012,"MA","hh1",0.56325535
2012,"MA","hh2",0.55003542
2012,"MA","hh3",0.39610691
2012,"MA","hh4",0.71754802
2012,"MA","hh5",0.37466754
2012,"MI","hh1",0.97379892
2012,"MI","hh2",1.03531633
2012,"MI","hh3",0.6678376
2012,"MI","hh4",0.97590689
2012,"MI","hh5",0.30974792
2012,"MN","hh1",0.40356121
2012,"MN","hh2",0.46052475
2012,"MN","hh3",0.38856096
2012,"MN","hh4",0.64371246
2012,"MN","hh5",0.23335198
2012,"MS","hh1",0.4112806
2012,"MS","hh2",0.29328806
2012,"MS","hh3",0.16852501
2012,"MS","hh4",0.19941944
2012,"MS","hh5",0.0423079
2012,"MO","hh1",0.6395464
2012,"MO","hh2",0.6126727
2012,"MO","hh3",0.49341851
2012,"MO","hh4",0.54178855
2012,"MO","hh5",0.18065494
2012,"MT","hh1",0.11521992
2012,"MT","hh2",0.12561555
2012,"MT","hh3",0.07986751
2012,"MT","hh4",0.10031609
2012,"MT","hh5",0.01305797
2012,"NE","hh1",0.16068615
2012,"NE","hh2",0.20006132
2012,"NE","hh3",0.14732795
2012,"NE","hh4",0.19551397
2012,"NE","hh5",0.05584346
2012,"NV","hh1",0.26688997
2012,"NV","hh2",0.2951092
2012,"NV","hh3",0.18773806
2012,"NV","hh4",0.25326186
2012,"NV","hh5",0.07284437
2012,"NH","hh1",0.08637351
2012,"NH","hh2",0.1139706
2012,"NH","hh3",0.09816935
2012,"NH","hh4",0.17159318
2012,"NH","hh5",0.06756341
2012,"NJ","hh1",0.68680931
2012,"NJ","hh2",0.6263442
2012,"NJ","hh3",0.5036277
2012,"NJ","hh4",0.9149533
2012,"NJ","hh5",0.54078055
2012,"NM","hh1",0.2419957
2012,"NM","hh2",0.19903016
2012,"NM","hh3",0.11790308
2012,"NM","hh4",0.16628793
2012,"NM","hh5",0.07618444
2012,"NY","hh1",2.24523469
2012,"NY","hh2",1.85308596
2012,"NY","hh3",1.18441994
2012,"NY","hh4",1.72537062
2012,"NY","hh5",0.82916068
2012,"NC","hh1",1.19803976
2012,"NC","hh2",1.12199639
2012,"NC","hh3",0.59446546
2012,"NC","hh4",0.78391254
2012,"NC","hh5",0.21931581
2012,"ND","hh1",0.06366223
2012,"ND","hh2",0.07227979
2012,"ND","hh3",0.05618891
2012,"ND","hh4",0.0801478
2012,"ND","hh5",0.02601543
2012,"OH","hh1",1.3194966
2012,"OH","hh2",1.30483681
2012,"OH","hh3",0.83724817
2012,"OH","hh4",0.97525331
2012,"OH","hh5",0.29997495
2012,"OK","hh1",0.37303743
2012,"OK","hh2",0.41419529
2012,"OK","hh3",0.29674437
2012,"OK","hh4",0.34203142
2012,"OK","hh5",0.09005083
2012,"OR","hh1",0.3508698
2012,"OR","hh2",0.42180668
2012,"OR","hh3",0.33676844
2012,"OR","hh4",0.34722469
2012,"OR","hh5",0.11383119
2012,"PA","hh1",1.38353712
2012,"PA","hh2",1.18325374
2012,"PA","hh3",0.89510118
2012,"PA","hh4",1.33869809
2012,"PA","hh5",0.46218649
2012,"RI","hh1",0.10072377
2012,"RI","hh2",0.09288969
2012,"RI","hh3",0.06741761
2012,"RI","hh4",0.0989967
2012,"RI","hh5",0.05841463
2012,"SC","hh1",0.57771299
2012,"SC","hh2",0.48371041
2012,"SC","hh3",0.35535735
2012,"SC","hh4",0.39210098
2012,"SC","hh5",0.10506063
2012,"SD","hh1",0.08570903
2012,"SD","hh2",0.0885141
2012,"SD","hh3",0.06117918
2012,"SD","hh4",0.08809047
2012,"SD","hh5",0.01787798
2012,"TN","hh1",0.78646889
2012,"TN","hh2",0.72304413
2012,"TN","hh3",0.44482904
2012,"TN","hh4",0.56905338
2012,"TN","hh5",0.13479254
2012,"TX","hh1",2.29931158
2012,"TX","hh2",2.38864194
2012,"TX","hh3",1.83339853
2012,"TX","hh4",2.25887762
2012,"TX","hh5",0.82825856
2012,"UT","hh1",0.18645352
2012,"UT","hh2",0.223815
2012,"UT","hh3",0.18102406
2012,"UT","hh4",0.26203178
